APPLICATION_NUMBER,TARGET,NAME_CONTRACT_TYPE
123558235,0,Cash
123729829,0,Cash
123672701,0,Cash
123426958,0,Cash
123703204,0,Cash
123445656,0,Cash
123599297,0,Cash
123492977,0,Cash
123448596,0,Cash
123440159,0,Cash
123470415,0,Cash
123435370,0,Cash
123660522,0,Cash
123600961,1,Cash
123662354,0,Cash
123449135,0,Cash
123684693,0,Credit Card
123618064,0,Cash
123712639,1,Cash
123486403,0,Cash
123641733,0,Cash
123539012,0,Cash
123525955,1,Cash
123561431,0,Cash
123470262,0,Cash
123529450,0,Cash
123459837,0,Cash
123553076,0,Credit Card
123489806,0,Cash
123618054,0,Credit Card
123687707,0,Cash
123544018,0,Cash
123676547,0,Credit Card
123514185,0,Cash
123466235,1,Cash
123636251,0,Cash
123698920,0,Credit Card
123603721,0,Cash
123497231,0,Cash
123687963,0,Cash
123645746,0,Cash
123511216,0,Cash
123618055,0,Cash
123426436,0,Cash
123569495,0,Cash
123476414,0,Cash
123669746,0,Cash
123711814,0,Cash
123502719,0,Cash
123644724,0,Cash
123649048,1,Cash
123671845,0,Cash
123553228,0,Credit Card
123683781,0,Cash
123719762,0,Cash
123510794,0,Credit Card
123660479,0,Cash
123697652,0,Cash
123485836,0,Cash
123599196,0,Cash
123586842,0,Cash
123581002,0,Cash
123495872,1,Cash
123569187,0,Cash
123579524,0,Cash
123726765,0,Cash
123600894,1,Cash
123638549,0,Credit Card
123715988,0,Credit Card
123685880,0,Credit Card
123471276,0,Cash
123666222,0,Cash
123637475,0,Cash
123442378,0,Cash
123536386,0,Cash
123497185,0,Cash
123507487,0,Cash
123456976,0,Cash
123444111,0,Cash
123698719,1,Cash
123726450,0,Cash
123529421,0,Cash
123500533,0,Cash
123657125,0,Cash
123577257,0,Cash
123666376,1,Credit Card
123496767,0,Cash
123568022,0,Cash
123444439,0,Cash
123702884,0,Cash
123492609,0,Cash
123487274,0,Cash
123611810,0,Cash
123519407,0,Cash
123609098,0,Cash
123653203,0,Credit Card
123536246,1,Cash
123648189,0,Cash
123690137,0,Credit Card
123465855,0,Cash
123598448,0,Cash
123716951,1,Cash
123727239,0,Credit Card
123681618,0,Cash
123485223,1,Cash
123665243,0,Cash
123663440,0,Cash
123481069,1,Cash
123562199,1,Cash
123658678,0,Cash
123522233,0,Cash
123546583,0,Cash
123590487,0,Cash
123580321,0,Cash
123727219,0,Cash
123551026,0,Cash
123539000,0,Cash
123431730,0,Cash
123585091,0,Cash
123647048,0,Credit Card
123461732,0,Cash
123573055,0,Cash
123445623,0,Cash
123440511,0,Cash
123619533,0,Cash
123445609,0,Cash
123695178,0,Cash
123726082,0,Credit Card
123638415,0,Cash
123637915,0,Cash
123649011,0,Cash
123492272,0,Credit Card
123667600,0,Cash
123433710,0,Cash
123462855,0,Cash
123513743,0,Cash
123510119,0,Credit Card
123628235,0,Cash
123506721,1,Cash
123704770,0,Cash
123568532,0,Cash
123567608,0,Cash
123534841,0,Cash
123427803,0,Cash
123494047,0,Cash
123548445,0,Cash
123625642,0,Cash
123485726,0,Cash
123648207,0,Cash
123522345,0,Cash
123481440,0,Cash
123487435,0,Cash
123538311,0,Cash
123484360,0,Cash
123445531,0,Cash
123633325,0,Cash
123595071,0,Cash
123559779,0,Credit Card
123701541,0,Cash
123565376,0,Credit Card
123673391,0,Cash
123501511,0,Cash
123602572,0,Cash
123460352,0,Cash
123621344,0,Cash
123712915,0,Cash
123586585,0,Cash
123725276,0,Cash
123673303,0,Cash
123450953,0,Cash
123446908,0,Credit Card
123729626,0,Cash
123596282,0,Cash
123595114,0,Cash
123471650,0,Cash
123681059,0,Cash
123713616,0,Cash
123676004,0,Cash
123569063,0,Cash
123722138,0,Credit Card
123555709,0,Cash
123602540,0,Cash
123674189,1,Cash
123625790,0,Cash
123553112,1,Cash
123512821,0,Cash
123545475,0,Cash
123445811,1,Cash
123727733,0,Cash
123559152,0,Cash
123717160,0,Cash
123641801,0,Cash
123466889,0,Cash
123722722,0,Cash
123645171,0,Cash
123492263,0,Cash
123586355,0,Credit Card
123452274,1,Cash
123646004,0,Credit Card
123642541,0,Cash
123425496,0,Cash
123595577,0,Cash
123729907,0,Cash
123700643,0,Cash
123532739,0,Cash
123658927,1,Cash
123519688,0,Cash
123662709,0,Cash
123525077,0,Cash
123469252,1,Cash
123714608,0,Cash
123476835,0,Cash
123526571,0,Cash
123600009,1,Cash
123722160,0,Cash
123442631,0,Cash
123539290,0,Cash
123717257,0,Cash
123607188,0,Credit Card
123666063,0,Cash
123602344,0,Credit Card
123556422,0,Cash
123553523,0,Cash
123576585,0,Cash
123595956,0,Cash
123665137,1,Cash
123714152,0,Cash
123444733,1,Cash
123636714,0,Cash
123533961,0,Credit Card
123602364,1,Cash
123730310,0,Cash
123619777,0,Cash
123668923,0,Cash
123478124,0,Cash
123709699,0,Cash
123451130,0,Cash
123651802,0,Cash
123685144,0,Cash
123518984,1,Cash
123436220,1,Cash
123609067,0,Cash
123623301,0,Cash
123458049,0,Cash
123564730,1,Cash
123529375,0,Cash
123678199,0,Cash
123511387,0,Cash
123691033,0,Cash
123438428,1,Cash
123614101,0,Cash
123456646,0,Cash
123728969,0,Cash
123432907,0,Cash
123541245,0,Credit Card
123679969,0,Cash
123476157,0,Cash
123512598,0,Cash
123624743,0,Cash
123654801,0,Cash
123641153,0,Cash
123596183,0,Cash
123595636,0,Cash
123703035,0,Cash
123627084,0,Credit Card
123687294,0,Cash
123445690,0,Credit Card
123693665,0,Cash
123716976,0,Cash
123507061,0,Cash
123581927,0,Cash
123546724,0,Cash
123526870,0,Cash
123440862,0,Cash
123442097,0,Credit Card
123474668,0,Credit Card
123710575,0,Cash
123592657,0,Cash
123475442,1,Cash
123576907,1,Cash
123487891,0,Credit Card
123465453,0,Cash
123521960,0,Cash
123495580,0,Cash
123662488,0,Cash
123714356,0,Cash
123553298,0,Cash
123431540,1,Cash
123563220,0,Cash
123495707,0,Cash
123507135,0,Cash
123573639,0,Cash
123720783,0,Cash
123569825,1,Cash
123656604,0,Cash
123576781,0,Credit Card
123635418,0,Cash
123511364,0,Cash
123488820,0,Cash
123473171,1,Cash
123433356,0,Cash
123466512,0,Cash
123569870,0,Cash
123676281,0,Cash
123653853,0,Cash
123458005,0,Cash
123575987,0,Credit Card
123696390,0,Cash
123430290,0,Cash
123495859,0,Cash
123584266,1,Cash
123651941,0,Cash
123667492,0,Cash
123698707,0,Cash
123469231,1,Cash
123716763,0,Cash
123541914,0,Cash
123700394,0,Cash
123689201,0,Cash
123426910,0,Cash
123479117,0,Cash
123466113,0,Cash
123489186,0,Cash
123478585,0,Cash
123692726,0,Cash
123458899,0,Cash
123583766,0,Cash
123620358,0,Cash
123439394,0,Credit Card
123545628,0,Cash
123594259,0,Cash
123655112,1,Cash
123601278,0,Cash
123565049,0,Cash
123719144,0,Credit Card
123610144,1,Cash
123652410,0,Cash
123487826,0,Cash
123555654,0,Cash
123595162,1,Cash
123603923,0,Cash
123645514,1,Cash
123447982,0,Cash
123428196,0,Cash
123596541,0,Cash
123712122,0,Cash
123707337,0,Credit Card
123425194,0,Credit Card
123596735,0,Cash
123666068,0,Cash
123612780,0,Cash
123426745,0,Cash
123672585,0,Cash
123495766,0,Cash
123642471,0,Cash
123636483,0,Cash
123555494,0,Cash
123506773,0,Cash
123452893,0,Cash
123568209,0,Cash
123590855,0,Cash
123619856,0,Cash
123677464,0,Cash
123581256,1,Cash
123430379,0,Cash
123546983,0,Cash
123454293,0,Cash
123477343,0,Cash
123540568,0,Cash
123450654,0,Cash
123594123,0,Cash
123560665,1,Cash
123573558,0,Cash
123465524,0,Cash
123515275,0,Cash
123461004,1,Cash
123506098,0,Cash
123703215,0,Cash
123706478,0,Cash
123720866,0,Cash
123574828,0,Cash
123627867,0,Cash
123632990,0,Cash
123708903,0,Cash
123593222,0,Cash
123708920,0,Cash
123454262,0,Cash
123696403,0,Cash
123677597,0,Cash
123554534,0,Cash
123563786,1,Cash
123725322,0,Cash
123552546,0,Cash
123527736,0,Credit Card
123654535,1,Cash
123569160,0,Cash
123711584,0,Cash
123569963,0,Cash
123598726,0,Cash
123632215,1,Cash
123533436,0,Cash
123599748,0,Credit Card
123622185,0,Cash
123427297,0,Cash
123456332,1,Cash
123620294,0,Cash
123567446,0,Cash
123473939,0,Cash
123640303,0,Cash
123540962,0,Cash
123593545,0,Cash
123608377,0,Cash
123529762,0,Cash
123554860,0,Cash
123539668,0,Cash
123572757,0,Cash
123714679,0,Cash
123605906,0,Cash
123630397,0,Cash
123628091,0,Credit Card
123710803,0,Cash
123567767,0,Cash
123538358,0,Cash
123446288,0,Cash
123676628,0,Credit Card
123609919,0,Cash
123579312,0,Cash
123722137,0,Cash
123611834,0,Credit Card
123725525,0,Cash
123524726,0,Cash
123442088,0,Cash
123649007,1,Cash
123444689,0,Cash
123508623,0,Cash
123568244,0,Cash
123566660,0,Cash
123711498,0,Cash
123440065,0,Cash
123493976,0,Cash
123510532,0,Cash
123508172,0,Cash
123560287,0,Credit Card
123639624,0,Cash
123601005,0,Cash
123483920,0,Cash
123520170,0,Cash
123505594,0,Cash
123537425,0,Cash
123629263,0,Credit Card
123696090,0,Cash
123557174,0,Cash
123543390,0,Cash
123587667,0,Cash
123536710,1,Cash
123500031,0,Cash
123661019,0,Credit Card
123480020,0,Cash
123641375,0,Cash
123435160,0,Cash
123531555,0,Cash
123661696,0,Cash
123664361,0,Cash
123500885,0,Credit Card
123684508,0,Cash
123426129,0,Cash
123466362,0,Cash
123570131,0,Cash
123513307,1,Credit Card
123585911,0,Cash
123652679,0,Cash
123602651,0,Cash
123704069,0,Cash
123446615,0,Cash
123587957,0,Credit Card
123597607,0,Cash
123696079,0,Cash
123592513,0,Cash
123627254,0,Cash
123642431,1,Cash
123719830,0,Cash
123476629,0,Cash
123515517,0,Credit Card
123513232,0,Cash
123426111,0,Cash
123431899,0,Cash
123694338,0,Cash
123460560,1,Cash
123425844,0,Cash
123585748,0,Cash
123700521,0,Cash
123640706,0,Cash
123643287,0,Cash
123484745,0,Cash
123488194,0,Cash
123592288,0,Cash
123700050,0,Credit Card
123629185,0,Cash
123436975,0,Cash
123603144,0,Cash
123645847,0,Cash
123567637,0,Cash
123653863,1,Cash
123618133,0,Cash
123726778,0,Credit Card
123587695,0,Credit Card
123610673,0,Cash
123720682,0,Cash
123677695,0,Cash
123614019,0,Cash
123706273,1,Cash
123548758,0,Cash
123657238,0,Cash
123674609,0,Cash
123718246,0,Cash
123457017,0,Cash
123551412,1,Cash
123480241,0,Cash
123694575,0,Cash
123532123,0,Cash
123670560,1,Cash
123641926,0,Cash
123677150,0,Cash
123531422,1,Cash
123564279,0,Cash
123589748,0,Cash
123628741,1,Credit Card
123603595,0,Cash
123548473,0,Cash
123609509,0,Cash
123716313,0,Cash
123534038,0,Cash
123582676,0,Cash
123513050,0,Cash
123706686,0,Cash
123605579,0,Cash
123663682,0,Cash
123615679,0,Cash
123634859,0,Cash
123432821,0,Cash
123471523,0,Cash
123632399,0,Cash
123454440,0,Cash
123545778,0,Cash
123727438,0,Cash
123514224,0,Cash
123705044,0,Cash
123618821,0,Cash
123557556,0,Cash
123476552,0,Credit Card
123444072,0,Cash
123573389,0,Cash
123480022,0,Cash
123497315,0,Cash
123572371,0,Cash
123675384,0,Cash
123643960,0,Credit Card
123687173,0,Cash
123467720,0,Cash
123606878,0,Cash
123605535,0,Cash
123642373,0,Cash
123484353,0,Cash
123580076,0,Cash
123533550,0,Cash
123578361,0,Credit Card
123634851,1,Cash
123527071,0,Cash
123526058,0,Cash
123574164,0,Cash
123668642,0,Cash
123494211,0,Cash
123664498,0,Cash
123688516,0,Cash
123660591,0,Cash
123522259,0,Credit Card
123466388,0,Cash
123588465,0,Cash
123439244,0,Credit Card
123634415,0,Cash
123592414,0,Cash
123670838,0,Cash
123705602,0,Cash
123441575,0,Credit Card
123675691,0,Cash
123726897,0,Cash
123511311,0,Cash
123715370,0,Cash
123476692,0,Cash
123678637,0,Cash
123468701,0,Credit Card
123546589,0,Cash
123509531,0,Cash
123510598,0,Cash
123581447,0,Cash
123559760,0,Cash
123513402,0,Cash
123707918,0,Cash
123542442,0,Cash
123532678,0,Cash
123567903,0,Cash
123713150,0,Cash
123698137,1,Cash
123529556,0,Cash
123534308,0,Cash
123677125,0,Cash
123604579,0,Cash
123551225,0,Cash
123554162,0,Cash
123706919,0,Cash
123602210,0,Cash
123618202,0,Cash
123698036,1,Credit Card
123610174,0,Cash
123520764,1,Cash
123613644,0,Cash
123632199,0,Cash
123525678,0,Cash
123482383,0,Cash
123515424,0,Credit Card
123608205,1,Cash
123521401,0,Cash
123671921,0,Cash
123637334,0,Cash
123692081,0,Cash
123659351,1,Cash
123716945,0,Cash
123633398,0,Cash
123652379,0,Cash
123600007,0,Cash
123668480,0,Cash
123425209,0,Cash
123648708,0,Cash
123447453,0,Cash
123563776,1,Cash
123479049,0,Cash
123626754,0,Cash
123467480,0,Cash
123474534,0,Cash
123635353,0,Cash
123665532,0,Cash
123472380,0,Cash
123443980,0,Cash
123455226,1,Cash
123693116,1,Cash
123540983,0,Cash
123567063,0,Cash
123543377,0,Cash
123629869,0,Cash
123625982,0,Cash
123582378,0,Cash
123551998,0,Cash
123515866,0,Cash
123441072,0,Credit Card
123441514,0,Cash
123613447,0,Cash
123681798,1,Cash
123632132,1,Cash
123673912,0,Cash
123721811,1,Cash
123662914,0,Cash
123637694,0,Cash
123610413,1,Cash
123659876,1,Cash
123719119,0,Cash
123559340,0,Cash
123558391,0,Cash
123461380,0,Cash
123469931,0,Cash
123523970,0,Cash
123649548,0,Cash
123618562,0,Cash
123462553,0,Cash
123506749,0,Cash
123604626,0,Cash
123524772,0,Cash
123704227,0,Credit Card
123523194,0,Cash
123499354,0,Cash
123534630,0,Cash
123531521,0,Cash
123554489,0,Cash
123704461,0,Credit Card
123611922,0,Credit Card
123722410,0,Cash
123444622,0,Cash
123431334,0,Cash
123627421,0,Cash
123648310,0,Cash
123430227,0,Cash
123497421,0,Cash
123546152,0,Cash
123625278,0,Cash
123655155,0,Cash
123433202,1,Cash
123445275,0,Cash
123508897,0,Cash
123439820,0,Cash
123424666,0,Cash
123493302,0,Cash
123667474,0,Cash
123709685,0,Cash
123497870,0,Cash
123559535,0,Cash
123698315,0,Cash
123606135,0,Credit Card
123562571,0,Cash
123528756,0,Cash
123529729,0,Cash
123712423,0,Cash
123557587,0,Cash
123706488,0,Cash
123516331,0,Cash
123670975,0,Cash
123671436,0,Cash
123640454,0,Cash
123583973,0,Cash
123543122,0,Cash
123488249,0,Cash
123632282,0,Cash
123649302,0,Cash
123686419,0,Cash
123432847,1,Cash
123548659,0,Cash
123593063,0,Cash
123581523,0,Cash
123578657,0,Cash
123447530,0,Cash
123716435,1,Cash
123608456,0,Cash
123463604,0,Cash
123457804,0,Credit Card
123518200,0,Credit Card
123689592,1,Cash
123683556,0,Cash
123436472,0,Cash
123555894,0,Cash
123454389,0,Cash
123523984,0,Cash
123657470,0,Credit Card
123700024,1,Cash
123581234,0,Cash
123493296,0,Cash
123672493,0,Cash
123573568,0,Cash
123618439,0,Credit Card
123644889,0,Cash
123651457,0,Cash
123627638,0,Cash
123492892,0,Cash
123491388,0,Cash
123719432,0,Cash
123614174,0,Cash
123568104,0,Cash
123551516,0,Cash
123589537,0,Cash
123546264,0,Cash
123570142,1,Cash
123684050,0,Cash
123699235,0,Credit Card
123664761,1,Cash
123588327,0,Cash
123432893,0,Credit Card
123646387,0,Cash
123644077,0,Cash
123661659,0,Cash
123674060,0,Cash
123457588,0,Cash
123559495,0,Cash
123664637,0,Cash
123676143,1,Cash
123435100,0,Cash
123701159,0,Cash
123536540,0,Cash
123577830,0,Cash
123612179,0,Cash
123678192,0,Cash
123529284,0,Credit Card
123673378,0,Cash
123488462,0,Cash
123492236,0,Cash
123670725,0,Cash
123695766,0,Cash
123520530,0,Cash
123600399,0,Cash
123611953,0,Cash
123634235,0,Cash
123666536,0,Cash
123618032,0,Cash
123507946,0,Credit Card
123613186,0,Cash
123664642,0,Cash
123519058,0,Cash
123666135,0,Cash
123655989,0,Credit Card
123483268,0,Cash
123503464,0,Cash
123647939,0,Cash
123473231,0,Cash
123620902,0,Cash
123699007,0,Cash
123598415,0,Cash
123437143,0,Cash
123457678,0,Cash
123528087,0,Cash
123555814,0,Cash
123469611,0,Cash
123442110,0,Cash
123503383,0,Cash
123628267,1,Cash
123497142,0,Cash
123670739,0,Cash
123476839,0,Credit Card
123546869,0,Cash
123618842,0,Cash
123425039,0,Cash
123457356,0,Cash
123691966,0,Cash
123524342,0,Cash
123507952,1,Cash
123498607,0,Cash
123683587,0,Cash
123528247,0,Cash
123687320,0,Cash
123624427,0,Cash
123678710,1,Cash
123626856,0,Cash
123581744,0,Cash
123661254,0,Cash
123600991,0,Cash
123703626,0,Cash
123702452,0,Cash
123670325,0,Cash
123555689,0,Cash
123705581,0,Cash
123543170,0,Credit Card
123671855,0,Cash
123687248,0,Cash
123637179,0,Cash
123631330,0,Cash
123619431,0,Cash
123653690,0,Cash
123499565,0,Cash
123635925,0,Cash
123719048,0,Cash
123712072,0,Credit Card
123577838,0,Cash
123672489,0,Cash
123451555,0,Cash
123464502,0,Credit Card
123704329,0,Cash
123684983,0,Cash
123675478,0,Cash
123561740,0,Cash
123680180,0,Cash
123708544,0,Cash
123629533,0,Cash
123728330,0,Credit Card
123525182,1,Cash
123656641,0,Cash
123442532,0,Cash
123687982,0,Cash
123543549,0,Cash
123613563,1,Cash
123499067,0,Cash
123594069,0,Cash
123679798,0,Cash
123488014,0,Cash
123458247,0,Cash
123516823,0,Cash
123467229,0,Cash
123546453,0,Cash
123505484,0,Cash
123546345,0,Cash
123556173,0,Cash
123455313,0,Cash
123572273,0,Cash
123654856,0,Cash
123455408,0,Cash
123597163,0,Cash
123537699,0,Cash
123499576,1,Cash
123626511,0,Cash
123569648,0,Cash
123593371,0,Cash
123440835,0,Cash
123692246,0,Cash
123633337,0,Cash
123473069,0,Cash
123634939,0,Cash
123518265,0,Cash
123476940,0,Cash
123679569,0,Cash
123626633,0,Credit Card
123469739,0,Cash
123430027,0,Cash
123542187,0,Cash
123684946,0,Cash
123576250,0,Cash
123688732,0,Cash
123443308,0,Cash
123446317,0,Cash
123572902,0,Cash
123675136,0,Cash
123699828,0,Cash
123622209,0,Cash
123669041,0,Cash
123528692,0,Cash
123572327,0,Cash
123441115,0,Cash
123444984,0,Cash
123680675,0,Cash
123558988,0,Cash
123715243,0,Cash
123614204,0,Cash
123535043,0,Cash
123723732,1,Cash
123601507,0,Cash
123623000,0,Cash
123616760,0,Cash
123591282,0,Cash
123504804,0,Cash
123725699,0,Cash
123703229,0,Cash
123560919,1,Cash
123532793,0,Cash
123537870,0,Cash
123710288,0,Cash
123475992,0,Credit Card
123426289,1,Credit Card
123655453,0,Cash
123546697,0,Cash
123509008,0,Cash
123654282,0,Cash
123576594,0,Cash
123636887,0,Cash
123437354,0,Cash
123627217,0,Cash
123696058,0,Cash
123632815,0,Cash
123563589,0,Cash
123576023,0,Cash
123579472,0,Cash
123685872,0,Cash
123530860,0,Credit Card
123443833,0,Cash
123634082,0,Cash
123522308,0,Cash
123464792,0,Cash
123538039,0,Cash
123701396,0,Cash
123505201,0,Cash
123586076,0,Cash
123691797,0,Cash
123450495,0,Cash
123541924,0,Cash
123497155,0,Cash
123663240,0,Cash
123537780,0,Cash
123647678,0,Credit Card
123718974,0,Cash
123708741,0,Cash
123667676,0,Credit Card
123434762,0,Cash
123529689,0,Cash
123703123,0,Cash
123445959,0,Cash
123437069,0,Cash
123579371,0,Cash
123709827,0,Cash
123583336,0,Cash
123642660,0,Credit Card
123535919,0,Cash
123615392,0,Cash
123721598,0,Credit Card
123481504,0,Cash
123459838,0,Cash
123676750,0,Cash
123611019,0,Cash
123433184,0,Cash
123621488,0,Cash
123652458,0,Cash
123445810,1,Cash
123701099,1,Cash
123573521,0,Cash
123580492,1,Cash
123535067,0,Cash
123655023,0,Cash
123710550,0,Cash
123647706,0,Cash
123486249,0,Cash
123650554,0,Cash
123533541,0,Cash
123433040,0,Cash
123483893,0,Cash
123492843,0,Cash
123514999,0,Cash
123699238,0,Credit Card
123603471,0,Cash
123644750,0,Cash
123654402,0,Cash
123588231,0,Cash
123730321,0,Cash
123518814,0,Cash
123500591,0,Cash
123455217,0,Cash
123480717,0,Cash
123492320,1,Cash
123575160,0,Cash
123684526,0,Cash
123423349,0,Cash
123681277,0,Cash
123492954,0,Cash
123633022,0,Cash
123469702,1,Cash
123709497,0,Cash
123490402,0,Cash
123616162,0,Cash
123537071,0,Cash
123725626,0,Cash
123690074,0,Credit Card
123501624,0,Cash
123517607,0,Cash
123684462,0,Cash
123724846,0,Cash
123516361,0,Cash
123629216,0,Cash
123603927,0,Cash
123552358,0,Cash
123474261,0,Cash
123503290,0,Cash
123565289,0,Cash
123568538,0,Cash
123704339,0,Cash
123454446,0,Cash
123513795,0,Cash
123687236,0,Cash
123577807,0,Cash
123599361,0,Cash
123534747,0,Cash
123486386,0,Cash
123533720,0,Cash
123510777,0,Cash
123686061,0,Cash
123722055,0,Cash
123708568,0,Cash
123607434,1,Cash
123566762,0,Cash
123647124,0,Cash
123705792,0,Cash
123625797,0,Cash
123565554,0,Cash
123562782,0,Cash
123579408,0,Cash
123483143,0,Cash
123514283,0,Cash
123522517,0,Cash
123583729,0,Credit Card
123670742,0,Cash
123602377,0,Cash
123711245,0,Cash
123535848,0,Cash
123638221,0,Cash
123656021,0,Cash
123617604,0,Cash
123535661,0,Cash
123504292,0,Cash
123729196,0,Cash
123582394,0,Cash
123489004,0,Cash
123690271,0,Cash
123655951,0,Credit Card
123442585,0,Cash
123652380,0,Cash
123701889,0,Cash
123423401,0,Cash
123427160,0,Cash
123552753,0,Cash
123520678,0,Cash
123496870,0,Cash
123559784,0,Cash
123643245,0,Credit Card
123674701,0,Cash
123547654,1,Cash
123727944,0,Cash
123508956,0,Cash
123445963,0,Cash
123672443,0,Cash
123557571,0,Cash
123694934,0,Cash
123632709,0,Cash
123612494,0,Cash
123499277,0,Cash
123515043,0,Credit Card
123649545,0,Cash
123512561,0,Cash
123475726,0,Cash
123579588,0,Cash
123473910,0,Credit Card
123501921,0,Cash
123695393,0,Cash
123695762,0,Cash
123423826,0,Cash
123496178,0,Cash
123592504,1,Cash
123452895,0,Cash
123433513,0,Credit Card
123600620,0,Credit Card
123626934,0,Cash
123678693,0,Cash
123473030,0,Cash
123524189,0,Cash
123478247,0,Cash
123485617,0,Cash
123663210,0,Cash
123593612,0,Cash
123667660,0,Cash
123703801,0,Cash
123440671,0,Cash
123688333,0,Cash
123590539,0,Cash
123663671,0,Cash
123565644,0,Cash
123552312,0,Cash
123428689,0,Cash
123650630,0,Cash
123720116,0,Cash
123653787,0,Cash
123449833,0,Cash
123722338,0,Cash
123437808,0,Cash
123539233,0,Cash
123673579,0,Cash
123713787,0,Cash
123494299,0,Credit Card
123517550,1,Cash
123437931,1,Cash
123631528,0,Cash
123637643,0,Cash
123587379,0,Cash
123491936,0,Cash
123654506,0,Cash
123618405,0,Credit Card
123628483,0,Cash
123701364,0,Cash
123482817,0,Cash
123589685,0,Cash
123708010,0,Credit Card
123516039,0,Cash
123655015,0,Cash
123649420,0,Cash
123657753,0,Credit Card
123592606,0,Cash
123584303,0,Cash
123527184,0,Cash
123461252,0,Cash
123714035,0,Credit Card
123519806,0,Cash
123582140,0,Cash
123610796,0,Cash
123457311,0,Credit Card
123528329,0,Cash
123696968,0,Cash
123620599,0,Cash
123448494,0,Cash
123441841,0,Cash
123720312,0,Cash
123551411,0,Credit Card
123475150,0,Cash
123442593,0,Cash
123506967,0,Cash
123725001,1,Cash
123567367,0,Cash
123473932,1,Cash
123484144,0,Cash
123621397,0,Cash
