APPLICATION_NUMBER,TARGET
123444524,0.36570254
123628231,0.28216472
123690678,0.14652286
123428356,0.30901727
123429903,0.12763536
123424440,0.06857723
123487712,0.046247188
123528385,0.43657288
123660676,0.13358419
123477122,0.4068123
123714818,0.10748705
123716280,0.07329749
123647498,0.2249775
123607544,0.2029567
123522523,0.44301116
123480262,0.36391217
123470633,0.15345818
123496426,0.36391217
123544559,0.30286705
123652660,0.09906104
123584986,0.36391217
123628460,0.36391217
123662499,0.06285722
123723662,0.6338444
123514382,0.22488162
123690960,0.18457328
123510229,0.3930715
123494564,0.36391217
123660796,0.35998404
123610749,0.056840133
123477382,0.7463036
123481176,0.10951035
123618097,0.6360304
123629105,0.37513298
123608214,0.24362825
123637705,0.31514
123491955,0.20611337
123722721,0.7769923
123453918,0.3716333
123725772,0.27438056
123466623,0.36391217
123554539,0.36391217
123460209,0.07280669
123671528,0.35553825
123567589,0.36391217
123463406,0.42842183
123566345,0.46761045
123475323,0.3631308
123580209,0.022006597
123590022,0.04286067
123640599,0.65932894
123501281,0.07755976
123718588,0.06512541
123629808,0.35776448
123569024,0.072451524
123624490,0.0920319
123604316,0.3307426
123619186,0.5692324
123628910,0.3806129
123646714,0.17543079
123466528,0.28848493
123611503,0.36391217
123611185,0.36391217
123424587,0.3473092
123434140,0.36728823
123626130,0.20994619
123677968,0.06393528
123678131,0.1861701
123614696,0.18606618
123493392,0.06593465
123528646,0.36391217
123505306,0.36391217
123603909,0.36391217
123691714,0.36002517
123550975,0.13183747
123681909,0.24571857
123624500,0.36391217
123426439,0.3473092
123617073,0.14633423
123499714,0.4600365
123630468,0.68861586
123427461,0.33303663
123512271,0.5206044
123699391,0.4216559
123475084,0.46765935
123586280,0.43373775
123467121,0.4574458
123725312,0.36352313
123666352,0.21015872
123563048,0.36391217
123593569,0.36391217
123635177,0.1869031
123530740,0.3101121
123516982,0.5640381
123585510,0.20362796
123548701,0.252229
123564520,0.36391217
123468093,0.36391217
123454845,0.24660064
123470973,0.06810898
123698027,0.364021
123542073,0.36391217
123569820,0.3749796
123548003,0.12622857
123725809,0.36352313
123465668,0.3367419
123653556,0.2390396
123533381,0.32499447
123524464,0.36391217
123566185,0.19592032
123580535,0.14840733
123595926,0.6046641
123715153,0.3598209
123554909,0.36391217
123697983,0.1742721
123585437,0.3602123
123663880,0.1923728
123424990,0.3473092
123725958,0.0633363
123607577,0.19536875
123591055,0.25968656
123638235,0.29302052
123647947,0.39870286
123620667,0.16100356
123726141,0.040697794
123586856,0.22191188
123648100,0.094074875
123542342,0.42461795
123634205,0.03565906
123677043,0.37977523
123634440,0.6790961
123625102,0.36391217
123649435,0.36248308
123432625,0.52188814
123509905,0.17081305
123488880,0.6405538
123553834,0.36391217
123599315,0.33519846
123668179,0.50304
123609358,0.22715919
123728707,0.35847044
123730362,0.13518538
123640878,0.12766993
123486937,0.10269707
123686951,0.36574712
123573442,0.36391217
123436242,0.3473092
123531182,0.36391217
123511302,0.33928978
123658785,0.54509246
123519302,0.431225
123457412,0.6561136
123525740,0.24435046
123459191,0.3795688
123708952,0.45310056
123540642,0.26319987
123461118,0.36391217
123631584,0.31578937
123590636,0.18904524
123611633,0.49003282
123493689,0.10392246
123634819,0.37798625
123714911,0.7937427
123541448,0.4373594
123721833,0.11943923
123571049,0.36391217
123636268,0.36248308
123597978,0.36391217
123456233,0.37699133
123578842,0.2300431
123720029,0.24987763
123429103,0.15919508
123555320,0.021844797
123624523,0.36391217
123546498,0.07893424
123622519,0.5587581
123430483,0.3473092
123469501,0.2521205
123504688,0.3150071
123660256,0.5237841
123634083,0.21297973
123625506,0.15733543
123568968,0.36391217
123663643,0.21985726
123545534,0.13788901
123468284,0.31830898
123486054,0.36391217
123721758,0.10735826
123714230,0.3598209
123434591,0.46599194
123623469,0.17776696
123628383,0.20273876
123696519,0.3398518
123527876,0.1182093
123479883,0.36391217
123520190,0.36391217
123616258,0.24163423
123706133,0.24426152
123542817,0.15303169
123552003,0.36391217
123619448,0.24808094
123498645,0.22144233
123681153,0.3560229
123440444,0.24886799
123703363,0.016935328
123449187,0.42193028
123694358,0.5829353
123597058,0.18811707
123438864,0.4031121
123516002,0.24700075
123571044,0.09127439
123438399,0.08008294
123502665,0.36391217
123602979,0.38980886
123623879,0.23641986
123697613,0.5704108
123693413,0.21119939
123715385,0.32669383
123632054,0.38115957
123719957,0.077567875
123437964,0.3488657
123655486,0.36248308
123634776,0.47632408
123548462,0.16850954
123449059,0.6948919
123586244,0.056246456
123602854,0.22566998
123638376,0.36248308
123585504,0.30458742
123431486,0.23210096
123727905,0.09344055
123509476,0.09988836
123552055,0.2521205
123434137,0.69302136
123702653,0.1873634
123493234,0.23261452
123614200,0.36391217
123648380,0.17103854
123459615,0.2719251
123487014,0.05046196
123481749,0.23639183
123450290,0.5924673
123435109,0.15107809
123611706,0.3619681
123615232,0.2521205
123430012,0.3473092
123518604,0.48885414
123549839,0.09630316
123703612,0.35421893
123671554,0.06973185
123672051,0.22806579
123597134,0.43322623
123667707,0.14525117
123540032,0.59835225
123555192,0.07420483
123608193,0.17774384
123487836,0.15358683
123495285,0.08718587
123490987,0.42340508
123729836,0.08224768
123491125,0.15983851
123532998,0.2287704
123643726,0.18541057
123517975,0.4659649
123684144,0.43159187
123552521,0.1706561
123551673,0.5588743
123509149,0.050426535
123608119,0.36391217
123564411,0.41893956
123520406,0.43648517
123442248,0.41353756
123699185,0.30753675
123590089,0.40097427
123565557,0.38604742
123590797,0.055048652
123567714,0.192633
123717561,0.776985
123563360,0.0971562
123645301,0.2730878
123723976,0.21713816
123501874,0.1544651
123652967,0.36248308
123680931,0.43565306
123452083,0.3716333
123538088,0.24036333
123667981,0.1607131
123641530,0.36248308
123484662,0.44755015
123452709,0.3716333
123691472,0.09930625
123428659,0.3473092
123438653,0.7431475
123675533,0.086840816
123627934,0.15039662
123455281,0.20568557
123654274,0.16762842
123607741,0.2149747
123619732,0.37314144
123587391,0.36391217
123729788,0.050101276
123549305,0.0327159
123614252,0.36391217
123585035,0.06282212
123530784,0.36790648
123679170,0.41340935
123588116,0.36391217
123469068,0.17590474
123687306,0.36574712
123557467,0.7350877
123579939,0.42977664
123559718,0.6211405
123555554,0.20848504
123488027,0.26401526
123695428,0.364021
123589610,0.052818768
123723951,0.29322022
123649814,0.2891634
123683633,0.24144307
123717378,0.10964529
123483415,0.36391217
123558615,0.48681697
123676828,0.3905581
123697661,0.20664984
123619207,0.36391217
123460603,0.25158808
123595234,0.51937264
123721518,0.36115506
123515586,0.6884024
123424700,0.1843716
123543660,0.36391217
123701625,0.278649
123705977,0.81596357
123587975,0.08780585
123565802,0.24187717
123603436,0.071498066
123603000,0.36391217
123576586,0.23102327
123613994,0.13929066
123571813,0.16286762
123507161,0.46149802
123588937,0.0993848
123470295,0.36391217
123577676,0.24660534
123546568,0.36391217
123606644,0.36391217
123602645,0.75990015
123598502,0.36391217
123477007,0.26073882
123551247,0.10407308
123645422,0.41476536
123729433,0.6383288
123684064,0.87689435
123446522,0.24676023
123448150,0.47293618
123721746,0.36115506
123485657,0.36391217
123601335,0.13804804
123575988,0.24413347
123575387,0.4278824
123611978,0.1444741
123638599,0.3484216
123545060,0.1100161
123520535,0.036238253
123671481,0.3560229
123454709,0.08756628
123646658,0.45194903
123447538,0.23889792
123459547,0.36391217
123615978,0.3409841
123524872,0.57959634
123468729,0.36391217
123443767,0.29494634
123490345,0.40530974
123693951,0.2522092
123633600,0.33296007
123481210,0.5780722
123530797,0.09316384
123645538,0.52121294
123710208,0.10102252
123494478,0.38152143
123644674,0.36248308
123715774,0.27823383
123530950,0.82944673
123443379,0.24676023
123572798,0.23569146
123451810,0.062570915
123466703,0.12120607
123486933,0.56602424
123502366,0.068806075
123465899,0.07598959
123469541,0.44050774
123648223,0.5476402
123688947,0.27379122
123670989,0.6623086
123702925,0.093059696
123469608,0.34104645
123578379,0.47263741
123552552,0.36391217
123588680,0.513983
123729696,0.40465584
123711533,0.15119568
123718099,0.20655234
123481558,0.3377673
123441138,0.50288606
123457832,0.3716333
123497977,0.5796285
123493713,0.36391217
123643854,0.36248308
123456076,0.27286434
123613030,0.16055521
123675556,0.24571857
123461673,0.36394063
123662352,0.35998404
123718095,0.27572933
123490370,0.49755287
123539584,0.43483776
123557998,0.37060106
123473490,0.18227966
123576031,0.36391217
123464346,0.36391217
123729331,0.48980653
123573542,0.41699237
123444217,0.10985385
123700119,0.07408547
123726445,0.24250436
123533225,0.55388606
123525261,0.33204508
123434798,0.14153562
123695956,0.364021
123443526,0.27875632
123601973,0.28043675
123653722,0.5913739
123681483,0.262412
123681482,0.3560229
123465643,0.36391217
123607456,0.5320615
123452284,0.23661314
123664101,0.35998404
123700598,0.35421893
123655742,0.22201724
123534061,0.33957955
123447382,0.1477514
123665499,0.26935107
123714616,0.48793614
123567299,0.7019842
123651749,0.5930891
123724803,0.52471906
123458270,0.27453122
123610196,0.56377405
123586772,0.08460726
123498186,0.050783895
123557808,0.023906676
123537878,0.2701019
123540361,0.116402365
123615202,0.46444702
123660241,0.35998404
123619174,0.4021599
123460609,0.3450916
123724902,0.25180367
123618206,0.16103218
123446120,0.1925609
123721430,0.36115506
123715820,0.08198813
123628326,0.30800095
123628239,0.414708
123566590,0.20429732
123695298,0.5524082
123689256,0.24022666
123593748,0.21847199
123649702,0.7206818
123556492,0.24981682
123650684,0.070895344
123709243,0.34439301
123434201,0.16971989
123595575,0.23296106
123513732,0.20638049
123434098,0.34498146
123425785,0.5166407
123425055,0.07740391
123564816,0.18735068
123658167,0.36248308
123570272,0.36391217
123490667,0.32079402
123562442,0.8039587
123704144,0.038303263
123612568,0.11690552
123628598,0.46877062
123536664,0.30034712
123599438,0.2633869
123507413,0.065376304
123583316,0.23313506
123496015,0.356995
123595124,0.075389065
123474078,0.07761072
123532545,0.36391217
123572224,0.10019372
123513082,0.44193068
123640133,0.30598733
123480955,0.36391217
123618758,0.15877385
123677620,0.3560229
123641720,0.36248308
123505433,0.23356327
123633767,0.41941303
123491523,0.36391217
123566976,0.09495118
123599733,0.29442754
123715475,0.052887265
123722105,0.08893515
123580571,0.19491717
123604217,0.42285407
123708476,0.35421893
123545952,0.5344047
123462017,0.33114335
123521857,0.31267685
123450791,0.36570254
123565052,0.13501038
123496978,0.36391217
123604162,0.17978026
123708369,0.3983318
123485671,0.07253514
123716304,0.2682153
123677942,0.35039157
123435579,0.34736428
123698859,0.50618994
123627878,0.35447595
123456528,0.17525072
123602188,0.36391217
123614405,0.2873315
123583526,0.36391217
123572922,0.36391217
123705601,0.35421893
123619934,0.21297134
123534606,0.19647111
123682277,0.31386054
123603755,0.10294842
123481476,0.17127654
123535835,0.36391217
123590569,0.2248847
123519982,0.2100248
123647718,0.36248308
123491764,0.36391217
123705297,0.35421893
123452903,0.19434807
123685951,0.118225336
123624439,0.22859839
123476356,0.36391217
123551141,0.10971032
123600673,0.17985047
123443941,0.2113456
123619346,0.114436954
123425375,0.501803
123507170,0.42340115
123569249,0.34453896
123691469,0.069862925
123602232,0.2763723
123664121,0.06657495
123711513,0.15819314
123708882,0.2914434
123596876,0.15998514
123465722,0.16216499
123474244,0.6243776
123548393,0.1323472
123483174,0.36391217
123571086,0.039622124
123611730,0.31499535
123457743,0.18914749
123463629,0.7577395
123610268,0.058229424
123595139,0.17953958
123426517,0.68309885
123564829,0.29061955
123705444,0.13346979
123577992,0.17359471
123655018,0.048562307
123471020,0.36391217
123507553,0.20023893
123523923,0.36391217
123536735,0.36391217
123515890,0.17863758
123423942,0.5482063
123624279,0.15451454
123504674,0.21289709
123690085,0.14050104
123438467,0.66319764
123565010,0.70779383
123679086,0.3560229
123506550,0.34041372
123449000,0.1025065
123459849,0.45018846
123612402,0.27252266
123447102,0.42963803
123696899,0.101808585
123457579,0.3716333
123446315,0.13003138
123511717,0.08856261
123566650,0.36391217
123566686,0.36391217
123615101,0.36391217
123542417,0.2775948
123688779,0.21829657
123669436,0.3143699
123630593,0.42164353
123516957,0.29562467
123496307,0.614199
123608968,0.36391217
123508539,0.2025763
123672139,0.3560229
123726618,0.170153
123624814,0.0748032
123507535,0.06894875
123492376,0.2540374
123510074,0.32790852
123488372,0.20222577
123604125,0.038199693
123675181,0.3560229
123587025,0.36391217
123671098,0.24571857
123681332,0.18887833
123516660,0.7288293
123441540,0.033993483
123576645,0.16697973
123435256,0.11099317
123710051,0.34439301
123590642,0.12183229
123567113,0.48851877
123548412,0.08566471
123448230,0.5432853
123727423,0.36352313
123533086,0.25385663
123624722,0.36391217
123696146,0.364021
123651495,0.24488242
123509325,0.36391217
123642404,0.30669534
123711602,0.26854956
123730382,0.35847044
123439289,0.91309834
123492732,0.50037795
123696975,0.19041376
123695572,0.17699166
123527589,0.077606924
123573276,0.062162362
123576269,0.5184216
123704769,0.35421893
123531495,0.17682086
123701661,0.11861581
123686399,0.12259169
123595046,0.26586476
123444065,0.3358914
123635024,0.21354735
123657972,0.3072894
123540461,0.36391217
123459450,0.36391217
123483440,0.11200495
123533070,0.36391217
123443666,0.36570254
123509348,0.054662827
123553184,0.119615376
123467489,0.08045349
123596243,0.19946636
123490387,0.27138895
123686579,0.2951885
123657343,0.1706037
123517899,0.15221204
123552100,0.36391217
123542633,0.05874865
123511187,0.51292586
123426432,0.58458453
123711249,0.23636934
123696659,0.4883089
123713548,0.35049784
123710675,0.6654259
123480560,0.08631887
123666011,0.16330741
123704959,0.35421893
123687120,0.25361654
123613885,0.36391217
123703174,0.51666975
123711618,0.5121747
123688076,0.6678395
123539305,0.3596924
123663141,0.27858794
123728485,0.23759425
123470721,0.1553192
123578752,0.16199401
123470219,0.28902808
123440420,0.1406345
123723767,0.13984713
123710692,0.13462594
123522287,0.075597435
123452918,0.3716333
123662567,0.11184046
123578207,0.3545607
123629528,0.36391217
123590371,0.18927453
123456769,0.5521869
123607786,0.20368142
123662126,0.51112103
123686179,0.37364575
123715039,0.45418873
123482117,0.36413115
123682289,0.69766444
123629975,0.2521205
123649763,0.36248308
123498322,0.20068367
123591868,0.45899975
123705810,0.14992797
123500141,0.2521205
123473955,0.10394863
123567268,0.36391217
123618794,0.29794022
123600879,0.36391217
123522663,0.1709117
123465230,0.09537017
123474590,0.36391217
123573381,0.36391217
123663115,0.21628411
123660958,0.35998404
123596787,0.23251075
123542607,0.10457253
123601755,0.14294489
123526530,0.26415038
123475232,0.25577265
123543981,0.36391217
123445009,0.36570254
123486380,0.28549287
123674515,0.21973701
123520279,0.63929677
123579016,0.27957478
123726819,0.25180367
123542221,0.60512954
123651846,0.21991582
123455215,0.15051684
123448351,0.29242557
123456643,0.3716333
123660221,0.31284606
123477924,0.4175074
123679533,0.20258857
123612616,0.27618894
123679530,0.3560229
123618849,0.10002203
123720046,0.13214852
123536574,0.42797884
123669981,0.09623669
123499942,0.23817143
123535527,0.09874627
123498095,0.14675027
123522154,0.70566106
123712989,0.6914771
123553716,0.09388746
123726591,0.36352313
123666795,0.106008105
123700712,0.35421893
123477456,0.20561604
123714788,0.11326325
123448465,0.28381652
123662522,0.18812197
123692906,0.24896018
123625985,0.2521205
123642899,0.2211359
123425847,0.14645259
123687437,0.58780587
